KOI,P_ttv [cycles],amplitude_ttv [min],delta_BIC,P_lin,P_ttv [days]
567.03,4.954071264056362,8.00957235140586,5.476361895175501,29.02244325028776,143.77925211895712
568.01,12.180407356624718,7.408829273855182,10.330099776932741,3.3835325114742627,41.212804294140014
569.01,13.631737056016963,9.730458941216291,14.038383748439415,20.72911665298883,282.5738676170461
571.01,7.436021519215425,5.2784414345018185,9.909877717716768,7.267286675525531,54.03970010551537
571.02,2.24319945837464,5.24840633176659,3.4121435793561687,13.343001952460844,29.93101475285193
571.03,14.705623631037728,7.460822907758628,22.792889684033184,3.886789190734901,57.15765897213317
571.04,2.1084983047139887,8.389979058869166,5.03047680206533,22.40776013757032,47.24672426250471
571.05,2.7134146341463414,28.33933866014638,-0.5097525231012803,129.9440401571905,352.59206018262057
572.01,5.195209285096925,8.252882393209447,5.857526166063607,10.64026698466254,55.27841383462909
573.01,2.556467348885613,5.472605257526479,10.449881742554709,5.996532158236146,15.329938669073282
574.01,12.448621210042528,4.251572492369858,2.054762154866552,20.134849265781682,250.65111163101906
575.01,3.095102719519391,8.256107866851728,6.072163784054013,24.31584057835461,75.26002430146531
577.01,8.895522388059701,28.38334060329661,14.04363186581012,39.676669265911286,352.9446997385541
578.01,2.9793508481459496,2.4831432238485833,2.824901099521128,6.412513539096325,19.10512765145402
579.01,6.869955540355677,5.1286421025393585,7.791923666657738,2.020004426345299,13.877340600313879
579.02,3.5959839659664135,5.3873507058653445,1.2669827991917941,3.7630401965200693,13.53183220997327
580.01,11.413052347256025,4.30688064991107,8.03748300200931,6.521202478472689,74.42682525386454
581.01,4.394842606574515,2.6748460122189988,8.4087482639506,6.996930340041582,30.750407573648655
581.02,2.197836166924266,77.71901344002006,38.826012213384864,151.8575908326722,333.75810535403383
582.01,7.369746106251334,3.1797395933718176,1.7213657235770938,5.945041412291422,43.81344579973764
582.02,8.758600059826502,16.239682887669638,25.875696665127876,17.738456347534186,155.3640448267427
582.03,2.6160743338515493,20.284693217798953,15.860860354377593,9.939693367237435,26.002976704384338
583.01,5.044058912853065,15.332928119361142,56.43114695808413,2.4370151770212094,12.29244812441202
584.01,11.71998806484766,4.608856067914202,11.669111013234613,9.926703725148267,116.3408491820165
584.02,3.513410944150982,6.742660170408016,2.2137566394924306,21.22354858243359,74.56704786324224
585.01,7.251561936346357,4.309839312874318,18.82536670095965,3.7221572318528957,26.99145370360078
586.01,116.23880597014924,12.636095497634592,2.650968019805326,15.779866241490911,1834.2328102795702
587.01,2.3168188411980544,7.412355826786239,15.792423571677602,14.034897997963991,32.516316115975826
588.01,2.238305955490319,6.318768130793487,12.163469756409683,10.355847895919014,23.179556019587416
590.01,2.6560743931311865,9.420106538498118,9.626579978406724,11.388421315564546,30.24849423446037
590.02,7.379571248423708,11.369709919043387,6.295284015050008,50.69824076078423,374.1312798639462
592.01,12.441176470588234,32.88529451050613,67.10618261903304,39.75323460133912,494.57700695195433
593.01,31.51207988832814,8.46435986444228,18.83715228285857,9.997602075264483,315.0452352874496
593.02,4.238773274917853,38.093384819987264,101.99682863501106,90.40940604378461,383.22497413959087
593.03,6.189033496906337,16.74526129860817,-0.9860720015692834,25.533567683411135,158.02810568815664
596.01,4.0219150990670975,2.7613134955228094,11.655252970639708,1.6826971922022376,6.767665244475989
597.01,5.537822746146137,10.542580243780268,1.1983352541095087,17.308018276798744,95.84873730396916
597.03,3.6750670241286865,6.851743835582994,-3.9943395942593742,52.814705721133095,194.0975833847969
598.01,65.24722682646946,9.380787163424865,57.89719925683141,8.30782507158597,542.0625468803996
598.02,5.35138216015959,20.004453653285378,0.20000333513807078,34.09650315813474,182.46341872426734
599.01,79.5016393442623,8.238977522324511,14.111075998341079,6.454417465380752,513.1367695100082
600.01,194.95947374603548,9.829966395761131,32.266762519566896,3.5957783890610795,701.0310624387153
601.01,4.1420489692171,2.8408139130462944,0.8886483325086942,5.404274065698119,22.384767823191602
601.02,11.561607181390533,3.2601764751018396,11.414935541235863,11.678957016585892,135.02751331411082
602.01,2.2840698361241225,10.932142216631952,4.2801098491290475,12.9138972405865,29.496243154030164
605.01,3.5632400578723322,2.164164053066667,1.731684506512181,2.628114499788772,9.36460286232246
610.01,7.516427396016569,5.007973560602986,7.407047833506425,14.282308176021786,107.35193245260159
611.01,4.009485905182191,0.336369007514133,8.468443983774705,3.2516588130940334,13.03748017956198
612.01,4.4825506247307185,10.524914829265647,28.345429823406008,20.739908664167615,92.96769053942259
612.02,18.91320754716981,12.219937897997006,8.908397629701177,47.428008835988045,897.0157746640456
612.03,2.5979073243647233,13.819276065532263,10.459711200994626,122.07992186892558,317.15232318115494
614.01,3.6393442622950825,0.9330287895169654,1.589685170747174,12.874711098744422,46.855505965922326
617.01,3.9734891035722306,1.093023963066819,5.722112905248039,37.86513561956746,150.45670378963604
618.01,5.339561221554347,4.48212181504444,5.048823476372604,9.070982094569743,48.43506423357843
620.01,17.965702036441584,8.123931022769593,379.1853625555733,45.15536928953571,811.2479100012836
620.02,9.950310559006212,12.716558389128272,663.9218288410729,130.17843411100523,1295.3158474896297
620.03,13.076923076923077,16.626873429438263,37.757192593918674,85.31670797721526,1115.6800273943534
622.01,5.254612546125461,5.0945468097669515,1.7371476827108676,155.04185059058796,814.6848532878128
623.01,6.5909122250568855,7.173256031732482,1.4205957921366235,10.34975196145397,68.21430672905345
623.02,2.118028534370947,11.9432428043535,7.1591983311042355,15.677650361800751,33.20571081818499
623.03,13.971678578585262,15.421030524939116,38.21781887696699,5.599320955718727,78.2319126516389
623.04,9.157731958762886,38.82208939536389,19.06317524171267,25.210270960435622,230.86890406345321
624.01,4.136627070574212,4.377824467340999,7.875684923060334,17.789995916826946,73.59057869495105
624.02,2.292583120204603,5.089578047449194,0.037639104311640637,49.56753142864132,113.63768586351425
624.03,2.0951661456358965,5.236838165932781,20.773539031896007,1.3118493386200394,2.748542322451548
625.01,3.881062172046431,3.661805498663847,2.8510848776236415,38.13853922439263,148.01804188089926
626.01,3.527547601111775,9.205625347150887,15.350792048437924,14.586532447487748,51.454687543674474
627.01,9.544557391633855,4.130475632666682,5.686338822602551,7.751937447840666,73.98881186727091
628.01,2.056881765093948,5.4213451468429295,8.980078810383077,14.485861720106213,29.79570482375892
629.01,2.3222748815165875,9.166969937453807,0.12192370124081009,40.69925163797605,94.51484977539461
632.01,2.005508849102757,5.808784260173283,11.068946909071713,7.238593547045479,14.517063413657821
633.01,2.7283236994219653,5.900593784824583,-2.417795223581231,161.4745316615255,440.5547915852025
635.01,6.187488924331029,4.459699281989073,12.61057079876997,16.71983875802364,103.45381713187194
638.01,95.02645502645503,135.82706076901195,8745.270948037183,23.64216103886602,2246.630752688009
638.02,3.4593698175787737,6.568299255756511,9.970860787612601,67.09336340292161,232.1007563159113
639.01,4.777959035707812,6.6228971472230596,6.298770922474574,17.979742413344184,85.90647272353682
640.01,2.494780406448823,5.312110839817766,15.214226731030905,30.99664312611721,77.32981793672381
641.01,2.080023999700004,3.2451260344995125,5.5117820289863175,14.85182837844642,30.892159466594144
645.01,3.0087777253421426,14.665675773309147,8.433715913843344,8.503401829192958,25.584846013309402
645.02,3.3015895849816586,26.355428680135525,32.00664986252747,23.783244303215223,78.52251168856975
647.01,2.412239937084436,9.96254386238049,28.74524160857618,5.169508753573582,12.470095470477776
649.01,2.9032680349712474,7.647743457039102,4.355900765061207,23.449679345313186,68.08070447357326
650.01,9.19861408335881,2.521237609976448,10.838725301296734,11.95475706211355,109.96719667469091
652.01,14.416398177980223,0.9555685350717807,15.360794465582615,16.080658039718283,231.82516926451768
654.01,18.23267553923818,14.114293942404414,30.32020395849611,8.594778888834053,156.70581481160534
655.01,3.105025579295817,4.85415683072848,0.7188546100883286,25.672113096288655,79.71256783855141
655.02,5.393939393939394,15.309715439981204,4.327060173579351,151.88464803840463,819.2565863889704
657.01,2.3064279810367454,3.7802107450348297,5.166494956835152,4.069422845642349,9.38583071785969
657.02,6.660233880759154,5.468336166001128,6.886484050956966,16.282484952697665,108.4451579449081
658.01,6.23658554544387,2.1839740243070267,-1.8198726371308567,3.162690631041852,19.724390674266367
658.02,9.69286600443923,3.692200093558421,5.48831680641274,5.370645084551888,52.05694316196165
658.03,2.811881188118812,50.11634360148586,70.95339237351425,11.329626461798256,31.857563516343614
659.01,3.542857142857143,6.394974604400512,2.8959816728355605,23.20583463931994,82.21495700787636
660.01,6.855587647189513,8.914075524042207,13.07261144501183,6.07969358104936,41.67987221293937
661.01,5.219917012448133,10.211783074489583,7.202139134433651,14.400924236022242,75.17162941458913
661.02,77.21671018276763,84.63732087209702,19.818139097256825,25.66110173222156,1981.4658554274686
662.01,36.32739397728457,7.007236530403656,5.5009403993292665,10.214151572800311,371.05350832881777
663.01,13.09702591338469,1.8235365510698256,-0.9538259430000267,2.755637722878443,36.090658664439346
663.02,2.550005587216449,5.139562296452727,9.970668255769283,20.306507760983262,51.7817082473615
664.01,3.357399342959737,8.018586419497964,1.9239732308079738,13.13750473289717,44.10784975835939
664.03,29.476151980598218,72.58320045937381,25.393965795095767,23.443310277377837,691.0185766643093
665.01,139.62501652783288,3.753509927516289,10.779948438330791,5.868076390258887,819.330262976483
666.01,9.246159705471625,3.70235994591489,0.6866113532194049,22.24814034428819,205.70985877303505
670.01,35.23538978640356,9.734775693543808,14.896858747914251,9.48965217024987,334.3715931561447
671.01,2.667402384305981,16.03606623148695,46.41561218782857,4.228624416368249,11.279442850555155
671.02,3.27186907150054,29.185666594559066,41.87288715485204,7.4666773345510755,24.429990637791754
671.03,2.452316848519201,27.220053336423796,13.527266287051233,16.2594191157577,39.87324744470778
672.01,3.618770461986177,5.259889663107451,5.037684989981159,16.08787204558049,58.21831615475981
672.02,27.150485436893202,8.976890314011264,33.33543381927116,41.74933750743483,1133.5147799955485
673.01,5.223907269974434,4.075891177059683,5.163913900711975,4.4174665624082925,23.07643569023365
674.01,4.009025641025641,2.902188165981481,1.8996239831001063,16.33888214746172,65.50299747487013
676.01,100.93751247754042,3.253152281588553,232.10672851097303,7.972501793582361,804.724499266933
676.02,9.464606018340255,0.6750056618792719,4.139091197058292,2.453235099384714,23.218903686040118
678.01,3.512683500635626,6.571934244078304,10.14561699209213,6.04045729033235,21.218214660044627
678.02,3.7904843033598072,5.683017962167159,6.393708120765467,4.138537562490114,15.687061669483736
679.01,8.027089189879888,12.27131508156761,17.474595885613553,31.804887515130048,255.3006687580462
680.01,8.39404946038477,0.4104019540977013,2.0602708903865334,8.600153148489555,72.19011089530512
683.01,2.0418848167539267,2229.1542708517,0.5089214018771626,278.2224203517138,568.0981357966932
684.01,5.349244213340833,2.1483855676186123,3.261784584885447,4.034914358639885,21.58374228428024
685.01,40.56711598787226,5.6691495218691275,20.62378783118345,3.1739142101116586,128.75654589715563
686.01,2.9928400954653944,0.2963760653590957,3.856693491507947,52.513544030225546,157.16464012864643
688.01,3.7060983371138563,6.426413744684113,18.900361836791717,3.275814564565922,12.140490910431115
689.01,2.360251284980012,8.274243381585016,8.095912844688087,15.873660944491624,37.46582864157338
691.01,4.087870318613751,4.354134353794868,-2.3505488582885548,29.6662257958757,121.27168389625388
691.02,12.072957969865188,39.47760566101118,19.177578061765075,16.225170067699455,195.88579628125024
693.01,6.157011712567268,14.933412578102294,-2.3926824982721087,28.7802464416706,177.20031443193832
693.02,2.5981351268725157,9.029472476364555,11.55462893961284,15.660515411221514,40.688135194823
694.01,2.4972905295694194,4.638429288225582,14.642278611743876,17.42119419930837,43.5057832877225
695.01,3.9443931466092135,6.0330526069722,12.969230197107635,29.907293599457894,117.96612390733131
697.01,32.752688962841745,4.9108463691606365,20.011322512771557,3.032149060033662,99.31103505225549
698.01,10.52117263843648,0.44673583104890496,5.961758780845187,12.718712812527098,133.8157732392916
700.01,22.5757406372275,6.779438351197284,12.628809329850185,30.86437804840378,696.7861937501016
700.02,4.5499979404940065,8.549095646699337,6.906897742191603,9.360682197414274,42.59108471985386
700.03,4.265207532288278,13.511355879126711,5.444848157703376,14.667088938011966,62.55817821515071
700.04,12.627118644067798,17.270293998586766,-1.4514592921176614,68.16215062597387,860.6915629889921
701.01,15.86307851545172,3.152160479109808,6.195022011367087,18.1640309327112,288.13744884269147
701.02,3.6564307904248694,4.197758418091848,9.95808757772835,5.71488315961264,20.89607474848822
701.03,3.584454409566517,9.211272587292306,1.5761252631153795,122.38700823017867,438.69065132431757
701.04,2.070796460176991,84.09110643714682,-0.9157466170120534,267.2869765357517,553.4969248616451
704.01,54.56571714142928,3.3636952543860112,-0.022391831005890594,18.39626854033195,1003.8055856295273
707.01,28.176075799447297,5.86669591073637,6.63209479877878,21.775616372668928,613.5514174960053
707.02,7.892857142857143,17.51182765980028,23.0520882363422,41.0278792058025,323.8271894457983
707.03,9.901930738584126,16.43745879001934,10.768387284073953,31.7848398637596,314.73128286793525
707.04,2.943443972614611,15.247441313038358,8.979431998291929,13.175547191934122,38.781484967997855
708.01,2.273882184536472,5.940083990944246,4.761324465721557,17.406683340160686,39.58074713905919
708.02,5.585716915945545,8.585714263249958,9.569348200859935,7.693625053488704,42.974411606214304
709.01,50.2534504391468,16.505012658236634,94.45315775710614,21.385214912678578,1074.680837744796
710.01,5.1650739835615855,8.620845266686638,6.789603713520933,5.3749163321332185,27.761840510921548
710.02,2.8043813334207854,30.411868468491242,47.993469740603814,8.585731519670668,24.077665207526895
711.01,3.8279859800485307,4.143571772810971,-1.9755329247280393,44.6996031880448,171.1094543175681
711.02,5.843707772607833,11.558825832741551,26.138487286828934,3.619313550625559,21.150210727295434
711.03,2.2249999999999996,11.723559924326551,2.059319592970171,124.52452819047541,277.06707522380776
714.01,3.75875755495569,1.319591241477542,4.2133169334558715,4.182002292730695,15.719132712643516
716.01,7.408076710307949,1.2361396345527038,-0.6469753196025181,26.89315486413178,199.22655421567958
717.01,4.7918748139080956,10.170592495684897,16.245091877097067,14.7075260716478,70.47662375762576
718.01,425.7987096774193,10.753836440494963,51.77734048693236,4.585437485226003,1952.4733645157025
718.02,6.081198852162823,7.817178432046813,9.373553498568853,22.714409500804276,138.13084098384726
718.03,3.9755188930282057,10.458602020175384,-2.889769596384536,47.903498522074585,190.44126341665626
719.01,13.359767490139088,1.9383748863435792,3.1529196974801152,9.034194203819371,120.69473402378902
719.02,102.0,81.25813636583895,21.424081744330948,28.12514890545243,2868.765188356148
719.03,3.043971631205674,9.378348760383743,4.127062426311518,45.90262010426051,139.72627339538022
719.04,2.676049833686623,7.406006506081899,14.863198354058909,4.159808690518023,11.131855354428925
720.01,2.014086532884816,1.807579288163005,4.773013192453448,5.690585431208439,11.461331481227452
720.02,8.680783085356303,2.7932645522828587,7.419378708876167,10.041576350108198,87.16874613033313
720.03,98.59498207885305,9.341214683802066,45.60401949321314,18.369668592069598,1811.1571456295717
720.04,3.3343096492698425,6.622864228269854,26.1665890353882,2.7958909126877662,9.322366048480685
721.01,2.4263210962164665,20.05853498401589,31.55147321329156,13.724462078636282,33.299951875618106
722.01,4.689603590127151,8.078054743462681,0.028363016410736464,46.406456199632906,217.62788359887685
723.01,2.855583945970483,2.4759499492308614,7.268696031559159,3.936996961203248,11.242425317746571
723.02,3.8949181739879415,5.630933162260094,13.184116430468414,28.081898990459436,109.37669873803408
723.03,5.2592880762497565,2.5879011977439683,11.656680799259192,10.088789827341971,53.05985204272947
728.01,3.355858860862196,0.5601008417406583,-2.786408932417828,7.189380128812681,24.126545009382635
730.01,88.85391672547635,67.8331834040196,199.16591893248852,14.786708999762787,1313.8570101087744
730.02,27.78783151326053,66.32553007406753,26.40085891824141,9.84852492548168,273.66915128343163
730.03,146.0,327.5033097064655,222.3283037797132,19.730624246099616,2880.671139930544
732.01,3.7230611304555765,1.720341437584196,2.8675036115062085,1.2602593340856487,4.692022541028107
733.01,2.0694589597234505,3.4012283275993522,2.050217769122469,5.9249923172340875,12.261528437192691
733.02,5.306227573909789,5.303118513763189,3.9406904019291176,11.349332252722828,60.22213974486157
733.04,6.173862310385064,14.202941980548658,16.551004766263077,18.643701421098566,115.1036455297929
734.01,60.63322884012539,21.800576667121625,26.72822325001789,24.54316967164439,1488.1316231628393
734.02,5.9338313767342585,27.049909456408873,12.579042044825414,70.27841745028397,417.02027857372343
735.01,3.889074029992859,7.955184619761305,5.778384864279886,22.342035442658506,86.8898298172232
736.01,42.28054697838553,9.212270298130612,13.117265077068225,18.79422513240618,794.6301186330535
738.01,276.0,155.9264290502893,470.83677984931234,10.337783046155689,2853.22812073897
738.02,216.0,234.1922228767529,876.178814954518,13.289777780846093,2870.592000662756
739.01,20.38251817447169,5.302634937695457,27.45119801651788,1.2870764375113346,26.233858879509057
740.01,5.700644308607302,8.116929190999299,1.6297215348236662,17.671776544715346,100.74051238261156
746.01,186.69393026259146,13.609132667467318,107.77565041391733,9.273553148409249,1731.3160847755519
747.01,4.784429765366771,2.638921643942838,1.9954539894432912,6.029298114947915,28.84675336542657
749.01,3.550604657591044,6.438117752127687,14.658043520510034,5.349560937113975,18.994175979383993
750.01,7.69250729808628,10.946663057823876,19.168602924064672,21.676828183907634,166.74915900407186
751.01,3.17982073678041,14.343879252373572,35.48060902070233,4.99679566803794,15.888914482681564
752.01,3.044410135319226,14.55602471813632,22.233426281463892,9.488063686609841,28.8855572520693
752.02,2.4630854723471813,13.769689657235679,4.632962431116216,54.41831393743024,134.03695848891257
753.01,19.77916992952232,1.3949903472637109,24.857389567023233,19.89914130947954,393.58849741177306
755.01,10.863395288833676,7.886491916567264,24.763848748756516,2.525598251106649,27.43657214255854
756.01,3.250703229702067,6.542551928469552,7.416698432854133,11.094309585969725,36.06430800242639
756.02,2.232541657773182,12.420100660947446,13.562524170399826,4.134429545348007,9.230286191117662
757.01,3.5276239002281007,1.9932258616709273,5.717658190520169,16.068629132059613,56.68408017015501
757.02,66.0,82.9562412087119,236.70860917852298,41.19525389731273,2718.8867572226404
757.03,4.251356388798757,11.694255386495202,50.46138162076619,6.25299009459376,26.583689387746524
758.01,2.1399968182541307,6.811947822483668,-0.5531491220660243,16.01309859816338,34.267980050459315
759.01,37.123139377537214,57.1321601722206,1823.3017925495085,32.62862599500345,1211.277030510047
759.02,28.0,174.35135589278525,11.213368131139891,91.79448146807486,2570.245481106096
760.01,211.50524475524477,1.060560593843407,120.95791063968016,4.959319952662287,1048.922180407406
762.01,64.4789164324048,21.647040509277325,33.35991796257349,4.49882117791727,290.07911477526056
763.01,9.098085356722644,0.8261329587625086,10.532790575709228,19.651205705307586,178.78834686940343
764.01,3.2099405397164205,4.9938689924168,4.11270249601499,41.43959255848944,133.01862810282614
765.01,6.93500856653341,5.488288485936133,7.186223017547178,8.353887994152206,57.934284803306156
766.01,3.1373334002088336,2.8640759402972424,8.899751899970852,4.125544201602291,12.943207617724752
767.01,2.1090125819388605,0.1784835417170979,6.360638863885924,2.81650483105014,5.94004412577633
769.01,2.485358643800026,5.865448446248408,12.12148199548244,4.280959215704202,10.639718990505818
772.01,2.3149606299212597,5.773579172438687,1.935100269977557,61.25644633323215,141.80626159031692
773.01,3.4904628123613772,10.31713883869306,7.829033307172324,38.37728698836187,133.95449307219724
775.01,12.941355043466263,12.92004307263271,28.24370170840966,16.38484230452491,212.04206159406283
775.02,25.998298596341982,16.231261161942754,176.34813527633352,7.8774262685573335,204.7996803006216
775.03,19.564074479737133,10.294759057683667,6.334033045919032,36.445286652449084,713.0183025038835
776.01,10.01056131721644,0.8225339630725508,7.6973250955823005,3.7287317652395835,37.32669797138355
777.01,4.209001551991723,4.175157253188222,21.543580189661498,40.41959301661033,170.1261297377867
778.01,4.311904232725835,5.020187457161981,5.850180307798865,2.243379922215684,9.673239382213962
780.01,6.495805972965355,3.82819489487502,17.109726850473635,2.33743981034503,15.183555481486254
781.01,10.767876522368264,3.9962452869804133,5.232873917385419,11.59821353098208,124.88813118167587
782.01,4.75764826050994,1.9022072093456037,6.991471685342731,6.575317763427903,31.283049119472874
783.01,7.33317442716052,1.9319586796459354,4.837641758593065,7.275039415938216,53.34913300154293
784.01,26.567758509955038,19.367906748645733,100.93522280457367,19.271629487277878,512.0039983113272
784.02,3.7450388629427933,6.385684396407874,2.1698601254614545,10.065231751654204,37.694684074470764
785.01,2.4503851978665967,16.582718433266894,34.37008173904911,12.39357146039936,30.36902405526449
787.01,2.2702450650225376,5.018641592119659,11.754239357973688,4.431235314105544,10.059990103801706
787.02,2.2437464013818693,8.831451108593399,25.358243570560802,11.379375434308853,25.532432680703735
788.01,14.793103448275861,5.853654180413226,2.7154468990060536,26.394376247651863,390.4547382842293
790.01,2.491985203452528,5.500458369980149,7.1009881410561775,8.472382659618384,21.11305222575679
790.02,3.857062464828362,17.54933055094646,8.079339156549555,60.41887962826729,233.03939278117275
791.01,4.010899788677566,1.6295823962220433,8.166035786621734,12.61190990118392,50.58510675747909
795.01,3.1378528477102567,4.990545976355335,6.258675555597591,6.770302698999219,21.24421360391514
797.01,5.186421156323407,1.7255967458607626,4.443480716673719,10.181587742010914,52.806002070128464
800.01,6.727487365570973,6.879615319293308,16.363960658327073,2.711503355132929,18.24160456336008
800.02,2.490642160708282,8.318778154013163,6.440856341940162,7.212026970807504,17.962578437658408
801.01,2.9153912881273243,0.35689580734900817,18.41676056095082,1.625522243221141,4.7390333865441
802.01,19.116767252689584,0.4614282230755526,2.1552096433962333,19.620348184539072,375.07762966056407
804.01,7.016205910390848,6.941824549018406,14.036440194040352,9.029305820793404,63.35146886657717
805.01,10.98933779974672,0.5836918227335223,6.773520854766957,10.328032209504672,113.49823475691132
806.01,2.59643435980551,74.49448916912957,5475.312849588608,143.21092685632215,371.83777118934853
806.02,16.247349823321553,32.70876447222974,13410.400885678244,60.325105042753925,980.1230847582422
806.03,34.04200323101777,1461.343938120746,430388.7678566638,29.32281925309786,998.2075077565075
809.01,3.910766962100181,0.233190173275144,8.193618031182837,1.5947454354647106,6.236677761975456
810.01,2.157647943213467,3.3574854856378042,2.154791670173779,4.783003620684506,10.320037924552492
811.01,46.56636217087587,4.321465253794073,5.5725098585838,20.505852472674967,954.882952865133
812.01,28.70763253306184,2.977160712411719,0.9441808063275516,3.340217861094353,95.88974693666648
812.02,2.5164618636477627,8.944167332815065,3.4597767295690787,20.060351029005556,50.48110833587963
812.03,3.3785035339995124,18.51576013353108,9.238225196700533,46.18422692574124,156.03357388365222
813.01,5.386526611802656,0.7013710542689069,4.962280162852778,3.8959358767139696,20.985562277796507
814.01,17.06201834862385,12.660025054142123,0.3039710843267116,22.366652795904766,381.6202404010261
815.01,6.151156232374507,3.2501801143530007,6.486383477479407,34.843981243728244,214.3307723880994
816.01,19.62866617856066,2.849159666818877,1.3347081781451493,7.748093357183546,152.0847380284792
817.01,3.9026620059155683,12.503195135689197,9.308946264751945,23.968041215166874,93.53916380665017
818.01,4.243124593323504,3.9840037235585606,3.941699847898974,8.1143718527662,34.43029076784427
821.01,3.6060254924681345,9.986609399544227,4.227587023951067,21.81298556033596,78.6581819974108
824.01,64.66522678185744,7.096467805093135,213.39933570686654,15.375687064160577,994.2722909308155
825.01,7.139184311606092,10.53159096553451,17.79924558154505,8.103602534393545,57.853112081033764
826.01,6.722613073122301,4.509703147651494,11.066735856441085,6.365833133136653,42.795033042139565
829.01,2.1918250017527865,12.416066249748752,15.926948003193786,18.649260483083957,40.87591539102367
829.02,4.26974239296293,23.426304644809417,25.996478109954325,9.75185444013061,41.63790631302945
829.03,13.930781331934975,22.552835737249495,70.74944314070514,38.5574866211851,537.1359148287379
830.01,6.968296647023056,0.1241202361043928,4.975953511844523,3.5256324477388565,24.567652764214365
833.01,9.291661222969017,2.1911303097407497,14.075762905542263,3.951408253713659,36.71514684715092
834.01,16.164493955913724,4.765650709869741,41.36872755247472,23.653666913352023,382.3495558560752
834.02,14.164340843533173,21.838614051136492,12.419392540006626,13.233389064306133,187.4422332219166
834.03,2.0267074697454444,19.753313309148407,8.938769187454568,6.155590121159277,12.475580479244773
834.05,2.21271452743534,24.847110412197885,-0.009804437878170091,50.44734557000981,111.62557441331154
835.01,16.84112798264642,5.681807581100768,7.881085417489587,11.763053616436265,198.10309142113493
835.02,2.2839303319093003,15.739622605857784,3.663125349406638,56.22788112754563,128.42056320619196
837.01,2.851487094808437,7.882219149670457,5.615318491158007,7.953536753139527,22.679407409661962
841.01,46.96178152272042,15.588741705231602,272.9403276225905,15.335370853969327,720.176335614002
841.02,23.037900874635564,17.862349696241473,491.41510915183295,31.33023525036023,721.7828540768119
841.03,2.7036525584993045,15.829040254556343,57.1176376801763,6.546306787095364,17.698939093651745
842.01,6.906861954382684,5.39268295651193,1.701805994540905,12.718125001743502,87.8423337056254
842.02,6.611166500498503,8.169142355902055,9.611061745865555,36.065924228093856,238.43783006629144
843.01,20.45980346010125,1.241964114716856,5.3994425130926516,4.190425115714694,85.73527428179467
844.01,4.669290830174692,2.928776453405777,6.285565737979198,3.7098693899556334,17.322459123665617
845.01,11.141989369779802,5.285571527216884,-0.12939123178580303,16.329717835622294,181.94554253600722
846.01,4.044871264177498,0.41063462679039664,0.19000499819314598,27.807566249883312,112.47802565086505
847.01,13.014836795252224,2.890106538310914,-2.011448805385342,80.87230759759773,1052.5398846381709
849.01,11.516522642139227,8.482480668184076,16.49714256600538,10.35529948889273,119.25704102996589
850.01,4.297566043336302,0.5176585564607553,9.044717090123584,10.526293550289918,45.23744172391588
851.01,2.635753541110406,1.0641134319663978,2.426144381944937,4.583520950309941,12.08103157553316
852.01,2.105765184457848,12.291879745078258,10.936020361447731,3.7618422209671047,7.921556378336116
853.01,23.059829059829056,4.3236680117261495,0.4000209799308436,8.203978507682587,189.18234199767193
853.02,3.0551987250688173,15.022662555644615,11.126286920257655,14.496566671377751,44.28989201226842
854.01,7.292393579902303,10.183996813421892,3.2314169151652834,56.05600809848295,408.78247357232857
855.01,13.165413533834586,0.39891190463202875,2.9661693403739235,41.40831754747349,545.1576242528276
856.01,4.255386440007907,0.955126872847039,4.137573382237214,39.74894017050853,169.1471010062676
857.01,5.197679655309167,4.45637383807157,7.1861206893860015,5.715428442304398,29.70696613594093
857.02,8.15041782729805,15.037630055153134,2.1314634423476555,20.026196477871462,163.221868786217
858.01,9.678189106342844,1.0358899515078615,3.2801522996727925,13.610147491396972,131.72158118695756
863.01,2.357693586913797,3.864971809704871,4.2054949875025045,3.1678934418716698,7.468922051927111
864.01,41.5151894468249,3.8075828303789154,7.9094063928972105,4.3117776222158675,179.00426483887193
864.02,2.8262993513253787,13.46011189775089,8.725307157099621,20.050293958450805,56.66813280865267
864.03,4.361762910511538,11.935183499872094,4.453411868482547,9.767354016797398,42.60288248430278
867.01,2.724328364406428,4.590100111866299,2.0096467421360984,16.08523538989738,43.821463020851525
868.01,4.244604316546762,36.08834241979613,4541.416008927255,235.99691948927307,1001.7135431559071
869.01,3.839645303076766,4.5266909968481075,2.5530097703962724,7.490176425008957,28.759620729501965
869.02,16.1338199513382,67.7456214549538,549.1816235698686,36.27550502217668,585.2624666716632
869.03,43.52361604875572,14.536978903840183,13.916350965465227,17.460836737890666,759.9587540699616
870.01,39.22545038829976,7.326495411044952,65.290988943586,5.912277203733961,231.91173613694212
870.02,25.615462868769068,11.0611732722698,61.41165976299976,8.985834319339354,230.176305351948
871.01,8.143756160436729,0.20866598113345897,15.571519136656462,12.94066998916382,105.38566094443156
872.01,5.657721698951485,52.5047805159112,13049.06000977552,33.60129873965554,190.10679699230033
873.01,9.796983311938382,9.344321311410894,14.84433322173814,4.347271074273317,42.59014216712813
874.01,2.52846796155687,3.8884892539255675,9.949237543035167,4.6018119857926845,11.635534171185201
874.02,11.335349055969898,30.080707970383187,28.719176964885122,11.187062566842183,126.80925910613072
875.01,2.4554224641968903,2.1203453150465825,6.331758541687918,4.220969565342402,10.36426349143312
