KOI,P_ttv [cycles],amplitude_ttv [min],delta_BIC,P_lin [days],P_ttv [days],P_lin_archive [days],planet 01 P_pert_archive [days],planet 03 P_pert_archive [days],planet 02 P_pert_archive [days],planet 04 P_pert_archive [days],planet 05 P_pert_archive [days],planet 06 P_pert_archive [days],planet 07 P_pert_archive [days]
1435.02,2.6120828928735262,10.441600771215512,13.91026304468231,10.446408713747449,27.28688549314465,10.44635944,40.7150498,,,,,,
1438.01,19.038291011688838,18.57294770833221,37.53784149864629,6.911356365567428,131.5804137731608,6.91134223,,,,,,,
1445.01,2.997854202456971,15.170923406139076,15.97209060191352,7.168920141449327,21.491377373122287,7.16893064,,20.01959599,54.325574,,,,
1457.01,4.95687885010267,0.6192975198992754,9.418259905563872,8.027681137401274,39.79224284535252,8.027681123,,,,,,,
1458.01,5.198756972923406,14.62119368495804,235.0654434358279,8.981252329880782,46.6913481755523,8.98128472,,,,,,,
1465.01,4.194512629086843,0.809801191432834,23.97398515627657,9.771463952562431,40.98652895368996,9.771462706,,,,,,,
1472.01,32.0,16.904429049431315,13.988885689269871,85.34970206828271,2731.1904661850467,85.3514875,,,,,,,
1473.01,8.122540393537033,4.614462627136346,18.344722907596925,23.020305224582412,186.98335905822228,23.02028478,,,,,,,
1474.01,9.232604373757455,37.80799262037407,19201.125411338136,69.72806339221773,643.7716230486266,69.72646639,,,,,,,
1475.02,22.058566239157837,10.066221844741236,10.281532400445885,9.512137541734702,209.8241160403349,9.51220046,1.609321941,4.72941177,,,,,
1476.01,48.0,92.37236820435444,192.7752322593261,56.35656718558375,2705.11522490802,56.3587987,,,,,,,
1477.01,2.0418848167539267,736.8426931781713,2262.4068760916307,169.5059972622752,346.11172215857243,169.4976085,,,,,,,
1478.01,13.9,12.145015685855007,851.2457406392471,76.13614607829761,1058.2924304883368,76.13622222,,,,,,,
1480.01,2.889296511430416,8.267893623312826,12.312069078988984,20.38179252771168,58.88904204701588,20.38174802,,,7.00447892,,,,
1481.01,3.4810960153431423,6.402588305386353,14.554181041519428,5.101385520524532,17.75841280822715,5.101375725,,,,,,,
1486.02,6.8535862477771206,11.430900756393092,9.75871039363247,30.183716517565266,206.86670443158843,30.1837021,127.2824442,,,,,,
1488.01,2.697760861902609,6.979816960562644,17.177305117911715,3.949636324932652,10.655174296152165,3.949627144,,,,,,,
1489.01,2.9834254143646413,12.974982980738472,12.357898757747732,16.00462631743311,47.74860890283912,16.00460392,,,,,,,
1491.01,8.242462130319788,8.374103941482405,8.210680775685574,3.1486542014022465,25.952663016530312,3.148661555,,,,,,,
1494.01,2.135840218593455,18.86286795700834,13.518739857151289,8.195886573906321,17.50510417157924,8.19596647,,,,,,,
1498.01,4.391794767512058,13.903766055277291,18.86769578476543,5.833811679383427,25.620903608166863,5.83376197,,,2.42150341,,,,
1503.01,5.51702786377709,10.753834075048504,7.276441768461222,150.24131825502178,828.8855391035568,150.2412582,,,,,,,
1507.01,4.3398917855386125,23.63047628949914,46.87554112884939,21.358772230884245,92.69476015400475,21.3588236,,,,,,,
1508.01,2.698192576156797,20.811249627193742,17.30579893501561,22.045945980227064,59.484207778202446,22.0459163,,,,,,,
1515.01,2.0243489028921813,8.069621423224634,10.782125376323336,1.9370444203910413,3.9212537472720257,1.937029968,,,7.06117322,,,,
1515.02,32.115012397024714,8.833696543773346,13.86782289800786,7.061172986695873,226.769658005274,7.06117322,1.937029968,,,,,,
1516.01,3.8248891207931126,13.648686784597494,18.12723978075768,20.553384518146967,78.61441683893793,20.55331441,,,,,,,
1520.01,2.0235316884373487,7.405847977195597,6.21979448785136,18.458449500370463,37.35125748342018,18.45848388,,,,,,,
1521.01,12.04151144225652,16.826614482172495,35.33338899339111,25.942159955930155,312.38281594618184,25.9421582,,,,,,,
1522.01,2.786301369863014,14.518383071063742,19.397777830880244,33.38575010515629,93.02276125190124,33.3856176,,,12.654896,,,,
1525.01,7.0931542099019165,6.210199923099338,9.370105813693556,7.714701996638036,54.72157094559181,7.71467686,,,11.8061737,,,,
1525.02,12.723215698686502,32.89902873988018,53.96761916114633,11.805755041484462,150.20716787866243,11.8061737,7.71467686,,,,,,
1527.01,14.0,42.99420838321775,11.876537781451685,192.6616741649512,2697.263438309317,192.667139,,,,,,,
1529.01,34.17054263565891,82.5591453064199,163.82448824500938,17.9771155954411,614.2877949201888,17.9776037,,,11.8693144,,,,
1530.01,21.32301740812379,6.956122048263615,7.538488030298168,12.984940205837546,276.8781060525205,12.98494603,,,,,,,
1531.01,2.7178540391263204,10.093811649735423,10.89534798993168,5.69917825947068,15.489534652203298,5.69919592,,,,,,,
1532.01,2.104032510159425,7.838051350976194,8.440990181347871,18.114733588535945,38.11398838315653,18.11473813,,,,,,,
1533.01,10.647622564860123,21.95294051048797,40.99550949357922,6.241408867193512,66.4561658908477,6.24145791,,,,,,,
1534.01,4.111925734479667,15.289959589879992,24.55043459204225,20.42211648317744,83.9742263197187,20.4222447,,,7.63846084,,,,
1537.01,2.187430392698364,34.57578735319593,22.603170294342704,10.191765037612909,22.29377659851506,10.19154678,,,,,,,
1546.01,157.61586180945045,1.514281178561847,4349.185667418386,0.917568211557278,144.62330443355654,0.917568975,,,,,,,
1549.01,3.076954648060743,1.030295254695506,16.454076156088377,29.48106070005955,90.71188675080914,29.481061268,,,,,,,
1552.01,2.169270833333333,1.7497158034587237,8.4712265912667,77.63423481317766,168.40968124837758,77.63424586,,,,,,,
1557.01,2.39689599997182,1.7292233929798275,8.536431196383944,3.295704193219259,7.8994601978175965,3.295701024,,5.315954488,9.65349016,1.499144441,,,
1557.02,15.412476292992976,5.850212709087739,30.549667553825454,9.653488437587203,148.78416168899457,9.65349016,3.295701024,5.315954488,,1.499144441,,,
1563.02,53.962277838229966,17.702964156634533,41.90842209960371,8.290893039592353,447.3954737295295,8.29084167,5.48711441,3.20539622,,16.73869035,,,
1569.01,6.276575070931632,9.72088433486139,17.674108060570475,13.752129260467436,86.31627168847938,13.75207851,,,,,,,
1570.01,4.049696300386526,5.873463686055398,7.176484264584957,6.33857757266631,25.66931414573976,6.33855946,,,,,,,
1572.01,5.91869343176417,7.905532086020433,9.564116420194182,9.803245490082157,58.02240469212098,9.80321143,,,,,,,
1573.01,62.67741935483871,91.56236985979707,5957.817327770575,24.808612181779317,1554.9397893289422,24.81097206,,,7.136922,,,,
1574.01,4.850779510022272,10.90779498585754,162.83018420792493,114.73648904475571,556.561410110196,114.73658,,5.83393857,191.239133,8.9772888,,,
1576.01,49.34669112459433,4.928224178462855,19.240928232274683,10.415751904095044,513.9828920417833,10.41572666,,23.3397956,13.08424286,,,,
1576.02,34.714972527472526,8.803358090829189,33.5305444230211,13.084232522829748,454.2187725730972,13.08424286,10.41572666,23.3397956,,,,,
1581.01,32.30117647058823,92.50559299598014,372.0437906540205,29.54201563218049,954.2418602319384,29.5422566,,,144.551628,,,,
1581.02,3.7694117647058825,52.635306627735766,43.37949353355131,144.55593968557804,544.8908597089318,144.551628,29.5422566,,,,,,
1582.01,10.0,220.6174847725316,305.9093326485153,186.3822677048696,1863.822677048696,186.4361811,,,,,,,
1583.01,6.178163158162143,14.920612409518313,7.485249184932627,8.04733365779115,49.71774032600347,8.04727721,,,,,,,
1585.01,2.1268967036598467,12.542760809662491,8.656757262917424,19.17901412220394,40.79178191596121,19.17893976,,,,,,,
1588.01,4.281411225181094,4.562742974713643,13.138294658347206,3.5174901610145213,15.059821859831624,3.517494725,,,,,,,
1589.01,30.074495510712065,13.969357204423048,18.783298194949424,8.72586187679056,262.42589384063126,8.72585478,,27.4345973,12.88291395,4.22453631,44.5520266,,
1589.02,21.07057596476996,28.577668528047163,37.10881582551204,12.883114641303262,271.4546457124205,12.88291395,8.72585478,27.4345973,,4.22453631,44.5520266,,
1589.05,3.297431648715824,43.2906672270706,18.390791761393487,44.55113595621775,146.90432568827393,44.5520266,8.72585478,27.4345973,12.88291395,4.22453631,,,
1590.01,2.2918806161745824,23.381908441603404,24.929453895295723,12.890031705830635,29.542413808469025,12.89006728,,4.74666128,2.35574505,,,,
1591.01,7.95386586928663,14.702480258495132,19.441538184639363,19.656413985798693,156.34448031421255,19.65639342,,,,,,,
1593.02,2.9020456855034684,31.376253600852007,11.840533153362813,15.38249048314414,44.64069013890661,15.3825394,9.69501146,,,,,,
1596.02,12.508108108108106,19.502186749169415,16.706362371715425,105.3585008307106,1317.8355184987258,105.3582299,5.92365747,,,,,,
1597.01,45.94029850746268,4.778584408082836,10.376530226254658,7.796686272442256,358.1820947250338,7.79668781,,,,,,,
1598.01,2.169400041519618,9.656945478828725,14.83711414713617,56.47581198544467,122.5186288660778,56.4758069,,13.93068791,92.8747294,,,,
1599.01,101.64817320703654,394.5634873061906,590.3105394799363,20.41781663008401,2075.4337613242906,20.4074846,,,13.6164547,,,,
1601.01,2.884599139259581,27.799982212116262,24.394018926243177,10.35072202638532,29.85768384802628,10.35078415,,,62.9224936,,,,
1601.02,22.0,50.585157413916576,22.47949714972284,62.92149550208246,1384.272901045814,62.9224936,10.35078415,,,,,,
1606.01,43.71605889014722,6.164292313872094,6.240702688937716,5.082745411512846,222.1975977333212,5.082748362,,,,,,,
1608.01,3.294798989061813,23.224633645329643,65.99218700309098,9.176104604165948,30.23342017333141,9.17617167,,232.040326,19.7383992,,,,
1608.02,15.759172154280336,43.42867602927244,57.068592229224265,19.738856921882597,311.06804436065585,19.7383992,9.17617167,232.040326,,,,,
1609.01,2.1167006328435054,12.25887451397888,13.452100154660457,41.697937071932735,88.26204978842868,41.6980186,,,,,,,
1613.01,2.607473841554559,14.731357814813192,16.06686131450349,15.86628645416703,41.37092689185197,15.86624787,,20.605501,94.094392,,,,
1613.02,2.302325581395349,115.09415442513696,57.496239773907845,94.10063255176004,216.650293549401,94.094392,15.86624787,20.605501,,,,,
1616.01,2.2866117244596484,11.170966197220654,11.333653124460795,13.932949262007153,31.85924513880696,13.93291548,,,34.775371,,,,
1619.01,26.41104294478528,17.471869205515446,26.447288510217675,20.66568869070348,545.8023914937329,20.6654374,,,,,,,
1622.01,2.736259054111632,26.088496869010555,48.37674571082175,69.83555154045882,191.08816020146,69.8347983,,,,,,,
1626.01,8.871854855647285,20.203229524481596,93.71485012987137,2.534777319536547,22.48817647031493,2.53475568,,,,,,,
1627.01,2.623879940629982,12.23609110210476,14.647507641673258,10.29669599953047,27.017294087932985,10.29674097,,3.80675878,5.93919041,,,,
1628.01,23.716425896201176,6.491231121587381,12.88681640921665,19.74732070454575,468.3358681378785,19.74733983,,37.8404232,1.772451066,,,,
1633.01,4.430469773535467,37.788109107852,24.43265480543428,32.29666849087714,143.0894135347265,32.2964275,,,,,,,
1643.01,9.90577691655565,23.226166255714503,10.552024702713894,11.04583390722616,109.4175665423086,11.04605365,,,,,,,
1647.01,4.522715329861941,25.00633013892652,23.143737645012365,14.970324268934354,67.70651506411366,14.97031664,,6.33027476,32.2753853,,,,
1647.02,74.0,302.8271562716611,7.0772133475553005,32.28814020837394,2389.3223754196715,32.2753853,14.97031664,6.33027476,,,,,
1651.01,8.517193947730398,48.93239301955806,19.67134262684304,51.30274732023584,436.9554489778546,51.3011844,,,,,,,
1659.01,4.304064536146448,36.79889582174116,20.672725062774987,29.53953818389544,127.1400787114482,29.5390897,,,,,,,
1672.01,3.79607250755287,17.329236534247816,8.475563570322493,33.8677247849208,128.5643389494048,33.8677783,,,,,,,
1675.01,36.19052956010087,14.416647416991292,39.67812463605752,14.624066020928014,529.252693619262,14.62399621,,,,,,,
1683.01,76.2675483214649,19.37080885598106,30.436226721827524,9.114949859185812,695.1748788331837,9.11500269,,,,,,,
1685.01,14.052516411378557,13.621662613292257,18.622056555642672,70.46799360411408,990.2526365987322,70.468171,,,,,,,
1687.01,2.5124802622933866,13.61483936731786,19.485825762867563,3.9324502928676672,9.880203743279862,3.93246069,,,,,,,
1692.01,3.408901292596945,2.080907921326597,11.44140866904644,5.960401850481395,20.31842157250325,5.960400011,,,2.46106962,,,,
1700.01,5.432943748423442,12.230712403586413,18.10618037897555,8.03760292609614,43.66784456964399,8.03753796,,,,,,,
1702.01,13.563757628544328,3.835250698003552,6.2428089421376285,1.5381801267232806,20.863502427918178,1.538180949,,,,,,,
1705.01,2.18125196822842,32.57819559634829,25.812795000414496,20.49986890496896,44.71537939738811,20.4998763,,,,,,,
1707.01,16.19895287958115,78.38347631627188,109.17878070226976,96.11410429988896,1556.9478466170492,96.109323,,,265.47847,,,,
1711.01,2.6817764165390505,16.731085066401004,13.460899929914234,55.67343640280207,149.30370877272125,55.673582,,,,,,,
1713.01,4.89970940121099,11.047246796508176,19.543498467951903,6.827747371367689,33.453977984583894,6.82778157,,,2.240486703,,,,
1716.01,4.29460370750908,17.65655431838676,47.99427276879351,4.8807955317071645,20.96108258606334,4.88084456,,,,,,,
1720.01,23.105527638190956,41.27953968301666,156.22056296022214,59.65820735820064,1378.4343589598318,59.6585348,,,,,,,
1722.01,2.415975585483978,39.822566801480725,9.84864147298842,14.878216691928731,35.94540828324002,14.8783945,,,,,,,
1732.01,15.20259019426457,29.895899170098865,17.02598014788999,43.31697070587361,658.5301540983597,43.3167427,,,,,,,
1733.01,7.591992104892148,18.05113333879697,9.104771992844276,19.18132834260893,145.624493338431,19.18109525,,,,,,,
1736.01,20.97058823529412,29.453359598564184,30.32930992351301,31.003092736858324,650.1530918052937,31.0033072,,,,,,,
1738.01,11.90006442837712,10.722310254781004,22.843689254475574,4.167879886687663,49.59803918132032,4.16787814,,,,,,,
1750.01,2.2413489136337024,23.870467795196557,6.550447610070563,7.768453399953437,17.411814588599675,7.76845639,,,2.53742164,,,,
1751.02,138.0,137.89780918174063,1718.816910909518,20.99736425268767,2897.6362668708985,20.99757968,8.689301216,,,,,,
1758.01,7.577520500572513,5.624131014507826,8.862318921062382,5.597302483477469,42.41367431645596,5.59728249,,,,,,,
1779.01,2.131645561732905,1.030836504977111,10.16904230108554,4.66271737567198,9.939260799466073,4.66271902,,,11.8150174,,,,
1779.02,3.191305572508333,2.811689525006039,11.109268112760503,11.81499284375821,37.70525250143165,11.8150174,4.66271902,,,,,,
1781.01,181.41274238227143,2.0691265118773328,171.7368700808758,7.834435042021255,1421.266345988842,7.834433676,,58.0198583,3.005156911,,,,
1781.03,16.52972972972973,36.49337065084476,987.8734350498148,58.02026045184622,959.0592241175444,58.0198583,7.834433676,,3.005156911,,,,
1783.01,2.020176544766709,5.327660500137925,45.328370257028965,134.47846397583308,271.6702387002328,134.4785189,,,284.063137,,,,
1783.02,2.034782608695652,763.7522705658988,411.73805299002254,284.0766788135378,578.0342855858073,284.063137,134.4785189,,,,,,
1790.01,5.3559322033898304,28.02126780495542,212.11557722400133,130.35686721424935,698.18254304581,130.3543929,,,,,,,
1792.01,3.041575492341357,5.843597239718143,44.706172428613776,88.4066553574578,268.8955162951124,88.40678718,,9.10969334,,,,,
1792.03,30.26727066817667,15.3618501022657,38.17215098694618,9.109769335101712,275.7278541901794,9.10969334,88.40678718,,,,,,
1793.01,4.646573845762205,1.0727611492217677,9.753882212816508,3.2617602258603924,15.156009756630322,3.261759866,,,,,,,
1802.01,44.1054812704374,7.382456141481043,208.25846387239343,5.248667757515932,231.4950174738676,5.248667607,,,,,,,
1804.01,3.9772991902726047,2.44756215884423,119.24030567481418,5.907418540970003,23.495570979601364,5.90741476,,,,,,,
1805.01,31.928696468980828,3.839340690051767,39.15962125938117,6.941355360406919,221.62842838576557,6.94135824,,4.36273233,31.7821117,,,,
1805.03,2.079865533123093,6.584664668059607,16.678205164219605,4.362746174295577,9.073925397682006,4.36273233,6.94135824,,31.7821117,,,,
1806.02,2.772414456903604,28.744486342992804,19.162853182999783,17.9347036353535,49.72243163893567,17.9346606,,8.37159554,,,,,
1809.01,2.177315638254207,3.7126635772189536,6.6166286239330105,13.093901433163447,28.50955635618595,13.09390911,,,4.915385452,,,,
1809.02,2.77087274214748,4.309093428857801,8.422271555318616,4.915394080933295,13.619931475771132,4.915385452,13.09390911,,,,,,
1814.01,5.394716650224707,66.14258766993127,1897.227872744577,14.800583307061306,79.84495319964148,14.80075082,,,,,,,
1815.01,39.40731766416283,2.283003610147498,13.814958913131647,3.126862512623676,123.22126432712356,3.126861192,,,1.74610057,,,,
1819.01,2.280538494943855,4.451149977211603,7.179048847283838,12.057078705355217,27.49663212413039,12.05705659,,,,,,,
1820.01,2.3735064862368627,5.558014762162015,16.18432126938967,4.337227628270627,10.294437907986058,4.33722007,,,1.653889476,,,,
1822.01,4.437673130193906,9.81351960278755,19.103983882481725,150.877777339836,669.5462584443692,150.8783198,,,,,,,
1824.01,16.601995184038525,6.55903092988693,15.260355947294045,3.5538249640333364,59.000584937797335,3.553831111,,,1.6783263,,,,
1824.02,36.35480283073062,5.975608112047896,24.98266803157162,1.6783282327948046,61.01529198850368,1.6783263,3.553831111,,,,,,
1830.01,21.894785955908084,6.651169958150997,20.741066271230665,13.227117512423645,289.60490674815907,13.22714056,,,198.7106251,,,,
1831.01,40.408839779005525,69.97271846033756,248.8637063923486,51.81017992227964,2093.589259400847,51.8098276,,34.205785079,4.38536428,13.97945055,,,
1831.03,43.6036866359447,239.80066985181315,1996.286520815426,34.19263590421673,1490.924981224418,34.205785079,51.8098276,,4.38536428,13.97945055,,,
1832.01,2.23619609830818,4.05077284827169,7.073885368019603,4.544431214497847,10.16223935088999,4.544436472,,38.7149617,12.76220558,,,,
1832.02,80.76229034123772,11.186977372018058,21.42355273959745,12.762169797769443,1030.702062591631,12.76220558,4.544436472,38.7149617,,,,,
1833.01,9.414444908115794,3.832707960628744,8.470392879013787,3.69297919419997,34.76734917061348,3.69298623,,5.70940795,7.68433346,,,,
1833.02,45.86571509061884,3.305862524145581,6.8064700195918135,7.68432179956183,352.44691432333434,7.68433346,3.69298623,5.70940795,,,,,
1833.03,7.248615590931687,5.9838180850938185,6.10633449412623,5.709393861678755,41.385201360534296,5.70940795,3.69298623,,7.68433346,,,,
1835.01,3.1708773440978733,6.917958131325178,10.721548698678532,4.580334073972457,14.523677543558776,4.580346161,,6.76690759,2.248288213,,,,
1835.02,2.287528007098392,5.618377492548936,17.26704267428221,2.2482912113004985,5.143029113963059,2.248288213,4.580346161,6.76690759,,,,,
1835.03,3.618730991959338,14.179097388697867,20.70969368132748,6.766899791518775,24.487589995052176,6.76690759,4.580346161,,2.248288213,,,,
1837.01,9.798707294552171,6.474498393139458,8.714619190654105,34.17321123923887,334.85329424820213,34.1732156,,,1.682934607,,,,
1838.01,168.0,22.33878418457315,26.222433629445447,16.736716144192368,2811.768312224318,16.7364755,,,,,,,
1839.01,16.449868569282764,5.306261141672239,7.3818827146843375,9.590687949515912,157.76555625854076,9.59068586,,,80.4103783,,,,
1840.01,410.0,151.02051664947678,251.1804500665719,7.040594998850692,2886.643949528784,7.03932913,,,9.3888216,,,,
1841.01,15.216245883644344,7.64270370799052,11.314665135116776,49.60762398598994,754.8418042741959,49.6075771,,,,,,,
1842.01,2.521449950116395,6.876453782554746,10.530890645280962,16.84193383383069,42.46609322517602,16.84183355,,,,,,,
1845.01,12.11764099723705,5.832040028121963,22.345464926479732,1.9703446089350845,23.87592861191678,1.970340203,,,5.05821338,,,,
1848.01,33.552688172043005,27.590812416186864,96.97129035913272,49.62184947546061,1664.9464419701858,49.6220669,,,,,,,
1849.01,13.631616574680434,5.050408207827021,10.813499155118564,8.088010832501585,110.2526625205235,8.08801663,,,,,,,
1850.01,4.611818478615737,8.819754199699727,16.5665097910842,11.551014174903193,53.271180618570845,11.55103848,,,,,,,
1851.01,2.869377396187699,5.532719659135108,10.69680353050515,4.469760473914592,12.825429670223748,4.469754641,,,,,,,
1852.01,2.05950565950566,7.211885730016272,7.301856827612823,15.773807028865676,32.48624484789901,15.77382794,,,,,,,
1853.01,2.189428366419517,8.857281010198731,7.355041847249492,60.0857489202764,131.553443103614,60.0853848,,,,,,,
1854.01,41.51841359773371,29.95322293331488,61.9126141740634,43.03523838894616,1786.754826709334,43.0343364,,,,,,,
1856.01,25.51829268292683,76.9531301151424,1010.1695590392252,46.30037715505048,1181.5065755724772,46.2991052,,,,,,,
1858.01,7.013404825737266,12.687278417274912,6.708913058394225,116.33178647838812,815.8819126741644,116.3311739,,,86.049055,,,,
1860.01,5.286688215719368,5.010082470776755,7.777316399673737,6.319427016869154,33.40884034018075,6.31943553,,3.07644709,12.20951755,24.8434837,,,
1860.02,6.948640483383686,8.135201028103262,10.909542810672749,12.209511721130935,84.83950742779805,12.20951755,6.31943553,3.07644709,,24.8434837,,,
1861.01,2.3445821573199166,6.744481306005525,9.93340838028692,17.504367937925018,41.04042874242182,17.50441726,,,,,,,
1867.01,9.997587439646828,6.352378140766368,8.558378709775013,2.549555749053267,25.4894065334143,2.549562652,,5.21230171,13.96950181,,,,
1867.03,3.064904168486983,13.83972690765509,14.807335275614436,5.212327633075571,15.975284690133206,5.21230171,2.549562652,,13.96950181,,,,
1868.01,7.106273015052652,5.172396295819369,11.077567810185428,17.760761524578022,126.2128203488942,17.76076524,,,,,,,
1871.01,6.485225505443235,13.218578755253995,10.195861615955128,92.72997122436678,601.3747745032806,92.7297248,,,32.376183,,,,
1871.02,8.508483705898195,14.792682679145743,19.996277772204422,32.376321080515865,275.4734003704975,32.376183,92.7297248,,,,,,
1873.01,28.0,33.9303812384441,19.509088742265867,71.31178111793982,1996.729871302315,71.3116598,,,34.9168399,,,,
1873.02,70.0,228.56112246527064,17.82058248598497,34.92750353647503,2444.925247553252,34.9168399,71.3116598,,,,,,
1874.01,2.451977401129944,9.58343108964136,13.21899774436318,18.68485243361332,45.81483591066768,18.6848377,,,7.41634701,,,,
1875.01,2.258052954616729,11.308648512299287,12.986806505325646,9.917189848072129,22.39353983793429,9.91724268,,,0.53835407,,,,
1876.01,6.143646408839779,17.859217711104368,46.24706045149816,82.53372625811326,507.0580309338229,82.5341188,,,,,,,
1877.01,19.977062196735776,7.902284148157894,14.235130659843662,20.16036521035709,402.7448697162117,20.16037858,,,,,,,
1881.01,16.917148362235068,8.26673349803205,8.23659313108731,28.26729073871803,478.20195122532624,28.26727385,,,,,,,
1882.01,13.824569582031042,14.863199247144692,43.78734914356403,3.7705797727708674,52.12664243326965,3.770590654,,,,,,,
1883.01,2.058092273929277,12.43730458961892,42.48169334985971,2.707293592702221,5.571860026398676,2.7073064,,,,,,,
1884.01,102.0,784.83704996706,62539.297400842166,23.096989303312224,2355.892908937846,23.11707222,,,4.77502117,,,,
1885.01,30.584240595019946,7.8000133986933555,15.599346480058273,5.653761582158857,172.9160044956271,5.65378163,,,,,,,
1886.01,3.653979238754325,5.390395677101753,8.284336148410034,5.991854473038317,21.894111846119248,5.99185827,,,,,,,
1888.01,2.222568093385214,12.007977909124278,20.64163171146471,120.01882990138805,266.7500219442523,120.0183551,,,,,,,
1889.01,3.880877742946708,13.845999937442748,14.771430020078428,14.30512383561726,55.516436703743466,14.30517579,,,9.18189122,,,,
1890.01,672.0,53.21259432290743,8.490287319740474,4.336691100650134,2914.25641963689,4.33643506,,,,,,,
1893.01,38.56688325201748,11.616282577995076,34.07380360733157,3.554853515039762,137.09962049256248,3.554856338,,,,,,,
1894.01,2.394406682988401,10.253986428558305,11.734481614310198,5.287892192238552,12.661364404018176,5.28790754,,,,,,,
1895.01,2.3706892813558897,6.210470557333097,6.394037851467317,8.457498621894338,20.05010133000712,8.45746636,,32.1340014,17.28116957,,,,
1895.03,4.861788617886179,30.549690471681995,37.52174302179454,32.1337509586838,156.227504660918,32.1340014,8.45746636,,17.28116957,,,,
1898.01,23.22891218967319,8.395512929158608,17.95668588733423,6.498030786090762,150.94218653589536,6.4980147,,,,,,,
1899.01,4.997628053080326,12.097747996851156,11.262794521484691,19.761847671621965,98.76236430439803,19.76169247,,,10.5226374,,,,
1901.01,2.8730512249443203,14.522781291367098,9.953908902902658,85.65393044152118,246.08812977630805,85.6542476,,,,,,,
1905.01,14.09897915358948,9.84010788783845,11.707450450325751,7.626387497202,107.52427834024644,7.62635494,,34.2115022,15.99560373,,,,
1905.02,24.16823434560602,17.36949329554853,12.35304943202938,15.995641838823776,386.5864204690734,15.99560373,7.62635494,34.2115022,,,,,
1907.01,56.39565324771549,9.448913513629352,31.00180383530977,11.350096862563992,640.0961269891424,11.35010642,,,,,,,
1908.01,3.0346403095715417,12.974213591007912,21.32297615004745,12.551118138393008,38.08812903296195,12.55111099,,,24.0884178,,,,
1908.02,35.12432432432433,35.098143419127226,37.505903250359495,24.087935491696577,846.0724585137533,24.0884178,12.55111099,,,,,,
1909.01,3.7357946671101514,6.901443149625703,6.320242425715918,12.757998185628107,47.66126158487046,12.75800092,,25.0985083,5.47033376,,,,
1909.02,10.196268423129789,16.63420547771756,26.94330612009477,5.470336295610354,55.77701723483264,5.47033376,12.75800092,25.0985083,,,,,
1913.01,16.51572654984264,9.079357499230692,22.33429450010459,5.508617706522398,90.97882370854524,5.50860699,,,,,,,
1914.01,6.055218573520184,8.088156330294739,12.147701298882636,18.930554192355,114.62864335257837,18.93055119,,,,,,,
1915.01,2.8129981606376457,13.122977696668952,47.70883167820279,6.56228458349048,18.4596944629395,6.56226483,,,67.844689,,,,
1916.01,2.088321391731021,13.173803066082364,15.326010689505026,20.678754446310204,43.18388526458258,20.67876365,,2.0248205,9.59993246,,,,
1916.02,6.357699625606089,13.998760524130196,36.07012159171816,9.59990865693437,61.03333567404429,9.59993246,20.67876365,2.0248205,,,,,
1920.01,33.52959582790091,6.319362014499651,7.766334219238644,16.571088518799833,555.6219004637276,16.57099265,,,10.1384691,,,,
1921.01,2.4721485411140587,8.536506890496996,25.23560694390474,16.004892095152396,39.56647064371893,16.00496657,,,,,,,
1923.01,5.701040841724177,10.252645629022371,14.401648391731712,7.234008621023641,41.24137859784057,7.23400381,,,,,,,
1925.01,2.2584762664539286,7.964740604763595,16.901384385944624,68.95849102803514,155.74111535729355,68.958447,,,,,,,
1929.01,4.470227168425883,15.288337096421728,17.09117469660822,9.69311097891409,43.33040804450898,9.69315023,,,3.29276797,,,,
1929.02,3.501791266196361,27.315864212471368,74.57500004860538,3.292762931352794,11.530568474666342,3.29276797,9.69315023,,,,,,
1930.01,15.093069306930692,11.71575859850194,9.328570921097525,13.727137197444309,207.1846331067733,13.72710334,,44.4304059,24.3110031,9.34145925,,,
1930.04,2.588757716885086,32.94181754547127,25.47802208758722,9.341306225310596,24.182378576559497,9.34145925,13.72710334,44.4304059,24.3110031,,,,
1931.01,2.100101386826954,13.00929203246007,18.2400477480758,4.977598908871753,10.453462371589902,4.97760447,,6.98800953,10.55840479,,,,
1931.03,6.283655578239462,25.286702719971814,6.96349965392622,6.988109520376657,43.91087336906308,6.98800953,4.97760447,,10.55840479,,,,
1934.01,12.031082529474814,14.99018263823728,48.47213571255983,28.782593110953897,346.2857531301796,28.78270955,,,,,,,
1937.01,2.595378899945097,2.005745330227539,7.90385320336668,1.4112305436684252,3.662677975995078,1.411230023,,,,,,,
1939.01,216.0,22.272811180501503,16.36270624638945,13.474460291527985,2910.483422970045,13.47472742,,,,,,,
1940.01,8.782016348773842,5.420798687844083,6.022159570133155,10.994698939866211,96.5556258397515,10.99470891,,,6.73679732,,,,
1942.01,3.0762239054128946,11.89094480953433,25.428369258231413,10.84961110601315,33.375833048750884,10.84969477,,,2.433703498,,,,
1944.01,4.847238742565845,10.29710608546666,13.465098806961803,12.18415585366554,59.05951229934803,12.18420006,,,,,,,
1946.01,2.128544628283882,6.248277196702554,8.725040405606109,8.294846042627391,17.65594998647635,8.29482811,,,,,,,
1952.01,30.879831998133312,20.49568318299308,41.48045239194627,8.010433029553644,247.36082618491457,8.0103929,,5.19559398,27.6666375,42.4729078,,,
1952.04,2.416575192096597,32.46211446531711,16.41799625348027,42.47244616143776,102.63785974138884,42.4729078,8.0103929,5.19559398,27.6666375,,,,
